fight_stat_id,fight_id,fighter_id,knockdowns,total_strikes_att,total_strikes_succ,sig_strikes_att,sig_strikes_succ,takedown_att,takedown_succ,submission_att,reversals,ctrl_time,fight_url
1057,529,2981.0,0,172,77,148,53,9.0,4.0,3,1,,http://ufcstats.com/fight-details/7ba640f8b70bc685
1056,528,2123.0,1,24,13,16,7,2.0,1.0,1,0,,http://ufcstats.com/fight-details/7ca8095148c23b71
1055,528,1941.0,0,9,3,9,3,0.0,0.0,0,0,,http://ufcstats.com/fight-details/7ca8095148c23b71
1054,527,1557.0,0,100,82,42,30,7.0,6.0,2,0,,http://ufcstats.com/fight-details/82a5e1bba6b843be
1053,527,2111.0,0,29,15,13,2,0.0,0.0,0,0,,http://ufcstats.com/fight-details/82a5e1bba6b843be
1052,526,2026.0,1,59,27,51,19,0.0,0.0,0,0,,http://ufcstats.com/fight-details/0e94e0a8c2130cea
1051,526,3371.0,0,24,7,24,7,3.0,1.0,0,0,,http://ufcstats.com/fight-details/0e94e0a8c2130cea
1050,525,265.0,1,10,7,10,7,0.0,0.0,0,0,,http://ufcstats.com/fight-details/235e4c69d5d945e8
1049,525,3111.0,0,11,8,7,4,0.0,0.0,0,0,,http://ufcstats.com/fight-details/235e4c69d5d945e8
1048,524,3346.0,0,87,72,44,31,2.0,1.0,0,0,,http://ufcstats.com/fight-details/44592a74cda71275
1047,524,1676.0,0,9,6,6,3,1.0,1.0,0,0,,http://ufcstats.com/fight-details/44592a74cda71275
1046,523,614.0,0,14,11,12,9,1.0,0.0,1,1,,http://ufcstats.com/fight-details/357f438c15e1326f
1045,523,295.0,0,6,3,4,1,1.0,0.0,0,0,,http://ufcstats.com/fight-details/357f438c15e1326f
1044,522,1040.0,0,135,69,116,51,8.0,3.0,0,0,,http://ufcstats.com/fight-details/d9499d55f9f53112
1043,522,3222.0,1,200,126,106,38,7.0,0.0,1,0,,http://ufcstats.com/fight-details/d9499d55f9f53112
1042,521,894.0,0,234,146,146,70,9.0,9.0,0,0,,http://ufcstats.com/fight-details/14850f48b2bede47
1041,521,656.0,0,185,151,37,13,0.0,0.0,0,0,,http://ufcstats.com/fight-details/14850f48b2bede47
1040,520,3628.0,0,89,67,71,49,2.0,1.0,1,0,,http://ufcstats.com/fight-details/bb5ceaf835c0bb18
1039,520,4054.0,0,65,38,54,28,2.0,0.0,0,0,,http://ufcstats.com/fight-details/bb5ceaf835c0bb18
1038,519,1635.0,0,31,28,11,10,3.0,1.0,1,1,,http://ufcstats.com/fight-details/d49bc8e4e5613614
1037,519,2548.0,0,13,10,8,5,0.0,0.0,1,0,,http://ufcstats.com/fight-details/d49bc8e4e5613614
1036,518,2404.0,0,177,90,131,44,0.0,0.0,0,0,,http://ufcstats.com/fight-details/a63ed5d48f00ad18
1035,518,148.0,0,83,37,73,27,12.0,5.0,0,0,,http://ufcstats.com/fight-details/a63ed5d48f00ad18
1034,517,476.0,0,276,137,224,85,0.0,0.0,0,0,,http://ufcstats.com/fight-details/537012aa6fb20f00
1033,517,704.0,0,86,43,79,36,5.0,0.0,0,0,,http://ufcstats.com/fight-details/537012aa6fb20f00
1032,516,3725.0,0,25,22,5,2,3.0,2.0,2,0,,http://ufcstats.com/fight-details/bd5afec6940c5d32
1031,516,2443.0,0,9,8,6,5,0.0,0.0,0,0,,http://ufcstats.com/fight-details/bd5afec6940c5d32
1030,515,3621.0,0,10,8,9,7,0.0,0.0,1,0,,http://ufcstats.com/fight-details/fbd75b08f377d149
1029,515,3001.0,0,8,2,8,2,0.0,0.0,0,0,,http://ufcstats.com/fight-details/fbd75b08f377d149
1028,514,2083.0,1,23,16,17,10,1.0,1.0,0,0,,http://ufcstats.com/fight-details/0582b78dc635301b
1027,514,1026.0,0,11,6,10,5,0.0,0.0,0,0,,http://ufcstats.com/fight-details/0582b78dc635301b
1026,513,1501.0,0,14,8,9,3,1.0,1.0,2,0,,http://ufcstats.com/fight-details/e55b69543aa74907
1025,513,2700.0,0,53,12,51,11,2.0,2.0,0,0,,http://ufcstats.com/fight-details/e55b69543aa74907
1024,512,1957.0,1,1,1,1,1,0.0,0.0,0,0,,http://ufcstats.com/fight-details/392089df68b1a721
1023,512,2765.0,0,1,0,1,0,0.0,0.0,0,0,,http://ufcstats.com/fight-details/392089df68b1a721
1022,511,2981.0,0,70,30,65,25,0.0,0.0,0,0,,http://ufcstats.com/fight-details/52125c3e41a1bd1e
1021,511,1038.0,0,32,17,23,9,4.0,2.0,0,0,,http://ufcstats.com/fight-details/52125c3e41a1bd1e
1020,510,224.0,0,90,50,68,28,2.0,0.0,2,0,,http://ufcstats.com/fight-details/d0fcabb07a3e9500
1019,510,2281.0,0,77,35,60,18,5.0,1.0,3,0,,http://ufcstats.com/fight-details/d0fcabb07a3e9500
1018,509,2943.0,2,36,15,34,13,0.0,0.0,0,0,,http://ufcstats.com/fight-details/2dfda46cbc17bc99
1017,509,1138.0,0,20,4,20,4,0.0,0.0,0,0,,http://ufcstats.com/fight-details/2dfda46cbc17bc99
1016,508,2792.0,1,98,63,56,23,9.0,2.0,2,0,,http://ufcstats.com/fight-details/670db5afcb26df7c
1015,508,2330.0,0,54,19,53,18,0.0,0.0,0,0,,http://ufcstats.com/fight-details/670db5afcb26df7c
1014,507,2482.0,0,14,9,13,8,1.0,1.0,2,0,,http://ufcstats.com/fight-details/8062a7852a8b1560
1013,507,1040.0,0,5,1,5,1,0.0,0.0,0,0,,http://ufcstats.com/fight-details/8062a7852a8b1560
1012,506,563.0,0,132,78,111,58,4.0,3.0,0,0,,http://ufcstats.com/fight-details/388df822e50b04f8
1011,506,732.0,0,67,32,55,20,3.0,0.0,0,0,,http://ufcstats.com/fight-details/388df822e50b04f8
1010,505,2505.0,0,102,67,71,38,3.0,0.0,1,0,,http://ufcstats.com/fight-details/5f9d5ebe5ec28753
1009,505,1170.0,0,122,77,78,38,10.0,7.0,0,0,,http://ufcstats.com/fight-details/5f9d5ebe5ec28753
1008,504,2538.0,0,48,35,21,10,3.0,3.0,2,0,,http://ufcstats.com/fight-details/84c510ab7e764598
1007,504,1487.0,0,12,4,10,2,0.0,0.0,4,0,,http://ufcstats.com/fight-details/84c510ab7e764598
1006,503,4004.0,0,12,9,11,8,1.0,1.0,0,0,,http://ufcstats.com/fight-details/678af75cb4c155a9
1005,503,3495.0,0,2,2,2,2,2.0,0.0,2,1,,http://ufcstats.com/fight-details/678af75cb4c155a9
1004,502,404.0,0,170,108,107,48,1.0,1.0,3,3,,http://ufcstats.com/fight-details/57b5e8bda9447b77
1003,502,111.0,0,49,23,40,14,5.0,3.0,0,1,,http://ufcstats.com/fight-details/57b5e8bda9447b77
1002,501,870.0,0,123,65,95,41,11.0,5.0,1,0,,http://ufcstats.com/fight-details/2eb9b36c09c00d69
1001,501,3222.0,0,144,118,34,13,5.0,2.0,1,1,,http://ufcstats.com/fight-details/2eb9b36c09c00d69
1000,500,3051.0,2,103,53,96,48,0.0,0.0,0,0,,http://ufcstats.com/fight-details/c22f4a7540cffdda
999,500,2454.0,0,168,45,164,42,3.0,2.0,1,0,,http://ufcstats.com/fight-details/c22f4a7540cffdda
998,499,539.0,0,77,58,33,20,9.0,5.0,2,1,,http://ufcstats.com/fight-details/e364cd5772cfd27c
997,499,3334.0,0,91,66,39,20,1.0,1.0,1,0,,http://ufcstats.com/fight-details/e364cd5772cfd27c
996,498,2969.0,0,50,37,20,10,8.0,3.0,2,0,,http://ufcstats.com/fight-details/19646a0c8baee966
995,498,3402.0,0,19,11,15,8,0.0,0.0,0,0,,http://ufcstats.com/fight-details/19646a0c8baee966
994,497,3621.0,0,5,4,5,4,1.0,1.0,0,0,,http://ufcstats.com/fight-details/e050c299ffa1f2d3
993,497,1600.0,0,2,1,2,1,0.0,0.0,0,0,,http://ufcstats.com/fight-details/e050c299ffa1f2d3
992,496,2700.0,0,41,21,39,19,3.0,3.0,1,0,,http://ufcstats.com/fight-details/f846fd001397db45
991,496,3290.0,0,85,67,16,3,1.0,0.0,0,0,,http://ufcstats.com/fight-details/f846fd001397db45
990,495,2404.0,1,111,41,111,41,0.0,0.0,0,0,,http://ufcstats.com/fight-details/39c4f4a1aff68189
989,495,795.0,0,68,8,68,8,0.0,0.0,0,0,,http://ufcstats.com/fight-details/39c4f4a1aff68189
988,494,3942.0,1,6,2,6,2,0.0,0.0,0,0,,http://ufcstats.com/fight-details/1c45d0feab67364f
987,494,3628.0,0,3,1,3,1,0.0,0.0,0,0,,http://ufcstats.com/fight-details/1c45d0feab67364f
986,493,2548.0,0,52,40,38,27,2.0,1.0,3,0,,http://ufcstats.com/fight-details/f8a90f8a7beaa330
984,492,2723.0,1,82,30,82,30,0.0,0.0,0,0,,http://ufcstats.com/fight-details/e917559aedf85a98
983,492,656.0,0,47,18,47,18,0.0,0.0,0,0,,http://ufcstats.com/fight-details/e917559aedf85a98
982,491,614.0,0,21,15,17,11,6.0,4.0,3,0,,http://ufcstats.com/fight-details/75926dd5b984aa06
981,491,604.0,0,69,56,24,12,3.0,0.0,0,0,,http://ufcstats.com/fight-details/75926dd5b984aa06
980,490,1040.0,0,37,26,25,15,1.0,1.0,1,1,,http://ufcstats.com/fight-details/f15be91b30b11e0c
979,490,1946.0,0,63,52,8,3,2.0,1.0,0,1,,http://ufcstats.com/fight-details/f15be91b30b11e0c
978,489,1026.0,0,141,94,92,51,0.0,0.0,0,1,,http://ufcstats.com/fight-details/06a75406d3dd5cfd
977,489,2669.0,0,32,15,29,12,6.0,1.0,2,0,,http://ufcstats.com/fight-details/06a75406d3dd5cfd
976,488,3346.0,0,36,19,28,12,2.0,0.0,1,0,,http://ufcstats.com/fight-details/fea1931b041cc5ff
974,487,1992.0,0,37,16,34,13,0.0,0.0,0,2,,http://ufcstats.com/fight-details/5521b9bb8f220993
973,487,446.0,0,86,61,24,15,4.0,3.0,2,0,,http://ufcstats.com/fight-details/5521b9bb8f220993
972,486,2083.0,0,21,19,7,5,0.0,0.0,1,0,,http://ufcstats.com/fight-details/0731a4519d64df6d
971,486,3234.0,0,15,13,7,5,1.0,1.0,2,0,,http://ufcstats.com/fight-details/0731a4519d64df6d
970,485,265.0,2,52,39,41,28,1.0,0.0,0,0,,http://ufcstats.com/fight-details/6ddabf12abd6fe25
969,485,790.0,0,50,28,32,10,2.0,1.0,0,0,,http://ufcstats.com/fight-details/6ddabf12abd6fe25
968,484,3001.0,1,45,33,17,5,0.0,0.0,3,0,,http://ufcstats.com/fight-details/f5cb6cbb09ee8a16
967,484,2178.0,0,106,95,16,8,6.0,6.0,0,0,,http://ufcstats.com/fight-details/f5cb6cbb09ee8a16
966,483,2981.0,0,46,22,36,13,2.0,1.0,3,0,,http://ufcstats.com/fight-details/926091425f88d038
965,483,4004.0,0,135,84,53,19,3.0,3.0,0,0,,http://ufcstats.com/fight-details/926091425f88d038
964,482,2978.0,0,170,146,49,25,7.0,5.0,2,0,,http://ufcstats.com/fight-details/5f2240d94375f907
963,482,2108.0,0,25,19,20,14,4.0,1.0,3,0,,http://ufcstats.com/fight-details/5f2240d94375f907
962,481,2765.0,0,101,63,42,14,0.0,0.0,1,3,,http://ufcstats.com/fight-details/c25a97523bf56e49
961,481,2560.0,0,48,29,26,10,12.0,9.0,3,0,,http://ufcstats.com/fight-details/c25a97523bf56e49
960,480,2026.0,2,191,64,191,64,0.0,0.0,0,0,,http://ufcstats.com/fight-details/5a3fcd3d3a1e1c38
959,480,2505.0,0,87,31,87,31,8.0,0.0,0,0,,http://ufcstats.com/fight-details/5a3fcd3d3a1e1c38
958,479,476.0,1,70,32,69,31,0.0,0.0,0,0,,http://ufcstats.com/fight-details/8a380b11aaf82c49
957,479,424.0,0,40,13,40,13,0.0,0.0,0,0,,http://ufcstats.com/fight-details/8a380b11aaf82c49
956,478,3371.0,0,60,40,46,27,6.0,4.0,3,0,,http://ufcstats.com/fight-details/093ef5ab2081cf65
955,478,295.0,0,41,9,40,8,9.0,1.0,0,0,,http://ufcstats.com/fight-details/093ef5ab2081cf65
954,477,870.0,0,86,52,64,35,6.0,3.0,1,0,,http://ufcstats.com/fight-details/d250a9d1c602e266
953,477,2862.0,0,6,3,6,3,0.0,0.0,0,0,,http://ufcstats.com/fight-details/d250a9d1c602e266
952,476,563.0,0,44,37,32,25,1.0,1.0,2,0,,http://ufcstats.com/fight-details/beaa6ae419b8c8c6
951,476,359.0,0,3,1,3,1,1.0,0.0,0,0,,http://ufcstats.com/fight-details/beaa6ae419b8c8c6
950,475,2010.0,0,102,70,43,19,4.0,4.0,4,1,,http://ufcstats.com/fight-details/adc0b9c6afe76c23
949,475,3195.0,0,30,22,15,8,5.0,2.0,1,0,,http://ufcstats.com/fight-details/adc0b9c6afe76c23
948,474,1170.0,0,160,140,70,54,6.0,5.0,0,0,,http://ufcstats.com/fight-details/ee69302c232e0909
947,474,1951.0,0,26,16,19,9,7.0,0.0,0,0,,http://ufcstats.com/fight-details/ee69302c232e0909
946,473,2443.0,1,10,9,7,6,0.0,0.0,0,0,,http://ufcstats.com/fight-details/42957e04417af1d8
945,473,1848.0,0,34,33,13,12,4.0,2.0,0,0,,http://ufcstats.com/fight-details/42957e04417af1d8
944,472,1860.0,0,70,27,63,21,2.0,2.0,2,0,,http://ufcstats.com/fight-details/fd2f0f36b1eb5f83
943,472,887.0,0,89,46,66,23,3.0,0.0,0,0,,http://ufcstats.com/fight-details/fd2f0f36b1eb5f83
942,471,2083.0,0,234,185,63,26,5.0,1.0,0,0,,http://ufcstats.com/fight-details/389b7ca84b333c4c
941,471,3376.0,0,67,30,63,26,2.0,1.0,0,0,,http://ufcstats.com/fight-details/389b7ca84b333c4c
940,470,3725.0,0,162,105,91,43,7.0,3.0,1,1,,http://ufcstats.com/fight-details/994739f676c2105f
939,470,2538.0,0,71,52,29,11,1.0,1.0,2,1,,http://ufcstats.com/fight-details/994739f676c2105f
938,469,1138.0,1,8,3,8,3,0.0,0.0,0,0,,http://ufcstats.com/fight-details/bf1525f9761a116e
937,469,761.0,0,12,2,12,2,0.0,0.0,0,0,,http://ufcstats.com/fight-details/bf1525f9761a116e
936,468,2178.0,0,6,4,2,0,3.0,1.0,1,0,,http://ufcstats.com/fight-details/44e4a1caae180261
935,468,565.0,0,3,1,2,0,0.0,0.0,0,0,,http://ufcstats.com/fight-details/44e4a1caae180261
934,467,483.0,1,10,7,10,7,0.0,0.0,0,0,,http://ufcstats.com/fight-details/b2f604f2332cd8af
933,467,1098.0,0,3,1,3,1,0.0,0.0,0,0,,http://ufcstats.com/fight-details/b2f604f2332cd8af
932,466,2969.0,0,72,42,68,38,2.0,1.0,0,0,,http://ufcstats.com/fight-details/c2c000a37a89b82f
931,466,2281.0,0,75,27,66,18,0.0,0.0,0,0,,http://ufcstats.com/fight-details/c2c000a37a89b82f
930,465,3001.0,0,8,6,3,1,3.0,2.0,1,0,,http://ufcstats.com/fight-details/7acca0910edd7023
929,465,1501.0,0,0,0,0,0,1.0,0.0,0,0,,http://ufcstats.com/fight-details/7acca0910edd7023
928,464,3942.0,0,56,33,56,33,0.0,0.0,0,0,,http://ufcstats.com/fight-details/a507bfa374885a25
927,464,3111.0,0,23,7,21,5,1.0,0.0,0,0,,http://ufcstats.com/fight-details/a507bfa374885a25
926,463,1321.0,0,191,113,127,56,10.0,8.0,2,0,,http://ufcstats.com/fight-details/d80b07269dd36aad
925,463,750.0,1,91,52,65,26,2.0,1.0,0,2,,http://ufcstats.com/fight-details/d80b07269dd36aad
924,462,2943.0,0,279,104,272,97,0.0,0.0,1,1,,http://ufcstats.com/fight-details/98cc8f5dd64895c4
923,462,446.0,1,99,27,95,25,5.0,1.0,1,0,,http://ufcstats.com/fight-details/98cc8f5dd64895c4
922,461,2723.0,0,33,32,4,3,1.0,1.0,1,0,,http://ufcstats.com/fight-details/ea8b1a909155b0c2
921,461,1903.0,0,2,2,1,1,0.0,0.0,0,0,,http://ufcstats.com/fight-details/ea8b1a909155b0c2
920,460,3628.0,1,47,23,43,20,0.0,0.0,1,0,,http://ufcstats.com/fight-details/fb252c420e9830cd
919,460,2330.0,0,41,26,33,18,1.0,0.0,0,0,,http://ufcstats.com/fight-details/fb252c420e9830cd
918,459,1138.0,2,57,46,30,19,0.0,0.0,0,0,,http://ufcstats.com/fight-details/ca3230227ee700b7
917,459,3529.0,0,25,11,19,6,0.0,0.0,0,0,,http://ufcstats.com/fight-details/ca3230227ee700b7
916,458,1992.0,1,50,30,40,20,0.0,0.0,0,0,,http://ufcstats.com/fight-details/e5261884b0a0ed39
915,458,1789.0,0,20,8,1,0,3.0,1.0,1,0,,http://ufcstats.com/fight-details/e5261884b0a0ed39
914,457,3222.0,1,45,26,44,25,0.0,0.0,0,0,,http://ufcstats.com/fight-details/07886c772e37d5de
913,457,1411.0,0,22,2,22,2,0.0,0.0,0,0,,http://ufcstats.com/fight-details/07886c772e37d5de
912,456,2026.0,1,28,15,26,13,0.0,0.0,0,0,,http://ufcstats.com/fight-details/2ae8623ef4156105
911,456,3371.0,0,24,9,24,9,0.0,0.0,0,0,,http://ufcstats.com/fight-details/2ae8623ef4156105
910,455,614.0,0,59,44,27,15,3.0,2.0,2,0,,http://ufcstats.com/fight-details/cb8e91f8b9f0e24f
909,455,109.0,0,12,10,5,3,2.0,2.0,0,0,,http://ufcstats.com/fight-details/cb8e91f8b9f0e24f
908,454,2482.0,0,25,19,19,13,2.0,1.0,1,1,,http://ufcstats.com/fight-details/b1b66441acc5e8df
907,454,359.0,1,33,25,21,13,0.0,0.0,1,0,,http://ufcstats.com/fight-details/b1b66441acc5e8df
906,453,2010.0,0,77,59,25,11,4.0,2.0,1,0,,http://ufcstats.com/fight-details/36dbc3cee586e53d
905,453,1951.0,0,31,26,4,0,1.0,1.0,0,1,,http://ufcstats.com/fight-details/36dbc3cee586e53d
904,452,563.0,0,148,117,94,64,5.0,5.0,4,1,,http://ufcstats.com/fight-details/f4e6f8223d0816fe
903,452,1695.0,0,53,28,41,16,6.0,1.0,0,1,,http://ufcstats.com/fight-details/f4e6f8223d0816fe
902,451,887.0,0,11,5,7,2,1.0,0.0,1,0,,http://ufcstats.com/fight-details/5d72fa4562b13f7b
901,451,1040.0,0,12,7,11,6,1.0,1.0,0,0,,http://ufcstats.com/fight-details/5d72fa4562b13f7b
900,450,3195.0,0,55,35,24,9,6.0,4.0,4,1,,http://ufcstats.com/fight-details/026e64f70e319e00
899,450,3376.0,2,66,49,54,37,0.0,0.0,0,1,,http://ufcstats.com/fight-details/026e64f70e319e00
898,449,295.0,0,117,85,60,34,4.0,1.0,0,1,,http://ufcstats.com/fight-details/5e1b0e52d2bb1b5c
897,449,1855.0,1,58,40,35,18,1.0,1.0,1,0,,http://ufcstats.com/fight-details/5e1b0e52d2bb1b5c
896,448,2943.0,0,38,25,36,23,0.0,0.0,0,0,,http://ufcstats.com/fight-details/c50a3025d1519fc8
895,448,737.0,0,4,0,4,0,1.0,1.0,2,0,,http://ufcstats.com/fight-details/c50a3025d1519fc8
894,447,2723.0,0,192,96,184,88,9.0,2.0,1,0,,http://ufcstats.com/fight-details/4705a4db0bf1edcd
893,447,3725.0,0,157,64,150,57,0.0,0.0,0,0,,http://ufcstats.com/fight-details/4705a4db0bf1edcd
892,446,870.0,0,21,14,21,14,2.0,1.0,0,0,,http://ufcstats.com/fight-details/d172d88fbeb8c6a8
891,446,2969.0,0,7,5,4,2,0.0,0.0,0,0,,http://ufcstats.com/fight-details/d172d88fbeb8c6a8
890,445,2538.0,1,171,71,119,22,1.0,0.0,0,0,,http://ufcstats.com/fight-details/ddb950831580a5fe
889,445,588.0,0,151,81,84,21,2.0,1.0,0,0,,http://ufcstats.com/fight-details/ddb950831580a5fe
888,444,2083.0,0,47,34,40,27,1.0,1.0,0,0,,http://ufcstats.com/fight-details/a3b268798d3ab216
887,444,414.0,0,5,3,3,1,0.0,0.0,0,0,,http://ufcstats.com/fight-details/a3b268798d3ab216
886,443,2178.0,0,31,27,17,14,2.0,2.0,0,0,,http://ufcstats.com/fight-details/61733e5f00f4e194
885,443,852.0,0,4,3,2,1,0.0,0.0,1,0,,http://ufcstats.com/fight-details/61733e5f00f4e194
884,442,1138.0,0,82,36,82,36,0.0,0.0,0,0,,http://ufcstats.com/fight-details/f434775e97920d95
883,442,660.0,0,34,10,34,10,0.0,0.0,0,0,,http://ufcstats.com/fight-details/f434775e97920d95
882,441,483.0,1,13,7,13,7,0.0,0.0,0,0,,http://ufcstats.com/fight-details/74f757bacb86a71c
881,441,781.0,0,4,1,4,1,0.0,0.0,0,0,,http://ufcstats.com/fight-details/74f757bacb86a71c
880,440,2281.0,0,19,12,12,6,0.0,0.0,0,0,,http://ufcstats.com/fight-details/17affee2c796c225
879,440,1124.0,0,4,2,3,1,1.0,0.0,1,0,,http://ufcstats.com/fight-details/17affee2c796c225
878,439,1376.0,0,130,101,47,27,11.0,4.0,0,0,,http://ufcstats.com/fight-details/4fb2c181e8fd5910
877,439,3813.0,0,65,44,38,19,0.0,0.0,1,1,,http://ufcstats.com/fight-details/4fb2c181e8fd5910
876,438,761.0,0,136,90,49,16,4.0,1.0,1,1,,http://ufcstats.com/fight-details/987b6b4f7825e40e
875,438,3851.0,0,102,73,40,17,6.0,4.0,0,0,,http://ufcstats.com/fight-details/987b6b4f7825e40e
874,437,3942.0,1,10,5,10,5,0.0,0.0,2,0,,http://ufcstats.com/fight-details/dae856cb00cf5163
873,437,476.0,0,4,2,4,2,0.0,0.0,0,0,,http://ufcstats.com/fight-details/dae856cb00cf5163
872,436,446.0,0,77,62,28,19,0.0,0.0,0,0,,http://ufcstats.com/fight-details/7cfc8649d07b704c
871,436,420.0,0,11,4,9,4,2.0,2.0,1,0,,http://ufcstats.com/fight-details/7cfc8649d07b704c
870,435,3628.0,1,52,24,50,22,0.0,0.0,0,0,,http://ufcstats.com/fight-details/c91ef06766009965
869,435,3111.0,0,37,15,28,7,0.0,0.0,0,0,,http://ufcstats.com/fight-details/c91ef06766009965
868,434,2141.0,1,39,30,15,10,1.0,1.0,0,0,,http://ufcstats.com/fight-details/48189cad0c11ff63
867,434,2443.0,0,6,3,6,3,0.0,0.0,0,0,,http://ufcstats.com/fight-details/48189cad0c11ff63
866,433,1992.0,2,43,25,34,17,0.0,0.0,1,0,,http://ufcstats.com/fight-details/e30780438191654f
865,433,1098.0,0,24,12,23,11,1.0,1.0,0,0,,http://ufcstats.com/fight-details/e30780438191654f
864,432,1321.0,0,124,81,66,29,9.0,7.0,2,0,,http://ufcstats.com/fight-details/45a52e065b73ecba
863,432,1946.0,0,67,58,16,7,0.0,0.0,2,2,,http://ufcstats.com/fight-details/45a52e065b73ecba
862,431,3222.0,0,153,136,28,13,1.0,0.0,1,0,,http://ufcstats.com/fight-details/e8196de20c4a969a
861,431,3001.0,0,13,4,8,3,0.0,0.0,2,0,,http://ufcstats.com/fight-details/e8196de20c4a969a
860,430,1376.0,0,202,166,75,45,3.0,2.0,0,0,,http://ufcstats.com/fight-details/9422b3caf780a995
859,430,3376.0,0,42,26,27,11,1.0,0.0,0,0,,http://ufcstats.com/fight-details/9422b3caf780a995
858,429,2943.0,1,116,84,73,41,3.0,3.0,1,0,,http://ufcstats.com/fight-details/b76a722dd429612e
857,429,1026.0,0,81,60,41,22,1.0,0.0,0,0,,http://ufcstats.com/fight-details/b76a722dd429612e
856,428,2482.0,0,21,8,14,4,7.0,2.0,2,0,,http://ufcstats.com/fight-details/6f21a27075f0695c
855,428,563.0,0,24,12,17,6,1.0,1.0,0,0,,http://ufcstats.com/fight-details/6f21a27075f0695c
854,427,359.0,0,93,65,59,33,1.0,1.0,0,0,,http://ufcstats.com/fight-details/1a471a1bff47a960
853,427,257.0,0,27,10,21,4,8.0,0.0,2,0,,http://ufcstats.com/fight-details/1a471a1bff47a960
852,426,446.0,0,17,6,17,6,0.0,0.0,1,0,,http://ufcstats.com/fight-details/929fb67b49eaa405
851,426,2097.0,0,15,4,14,3,1.0,1.0,0,0,,http://ufcstats.com/fight-details/929fb67b49eaa405
850,425,887.0,1,29,20,15,9,2.0,0.0,1,0,,http://ufcstats.com/fight-details/0d15b14d1215c853
849,425,2921.0,0,6,4,6,4,1.0,0.0,0,0,,http://ufcstats.com/fight-details/0d15b14d1215c853
848,424,1951.0,1,11,1,11,1,1.0,0.0,0,0,,http://ufcstats.com/fight-details/dc9b52352dca15ef
847,424,3130.0,0,46,11,45,10,0.0,0.0,0,0,,http://ufcstats.com/fight-details/dc9b52352dca15ef
846,423,3371.0,0,154,131,71,50,4.0,2.0,0,0,,http://ufcstats.com/fight-details/977e56ada4acc596
845,423,3813.0,0,13,10,6,3,0.0,0.0,2,0,,http://ufcstats.com/fight-details/977e56ada4acc596
844,422,1040.0,0,71,44,55,29,3.0,2.0,0,1,,http://ufcstats.com/fight-details/719f21fdb310fcfb
843,422,3195.0,0,24,22,7,6,7.0,2.0,0,1,,http://ufcstats.com/fight-details/719f21fdb310fcfb
842,421,2026.0,2,88,51,68,31,1.0,1.0,0,0,,http://ufcstats.com/fight-details/ebd51f898209c4c8
841,421,154.0,0,37,13,37,13,1.0,0.0,0,0,,http://ufcstats.com/fight-details/ebd51f898209c4c8
840,420,420.0,1,7,5,7,5,0.0,0.0,0,0,,http://ufcstats.com/fight-details/6e2254b4fd39ce40
839,420,2010.0,0,1,0,1,0,0.0,0.0,0,0,,http://ufcstats.com/fight-details/6e2254b4fd39ce40
838,419,3111.0,1,10,5,9,4,1.0,0.0,0,0,,http://ufcstats.com/fight-details/c74eef9b337602c6
837,419,2141.0,0,16,7,16,7,0.0,0.0,0,0,,http://ufcstats.com/fight-details/c74eef9b337602c6
836,418,1946.0,1,59,38,25,12,1.0,0.0,2,1,,http://ufcstats.com/fight-details/5db23cc876db1619
835,418,2384.0,0,29,20,16,8,1.0,1.0,0,0,,http://ufcstats.com/fight-details/5db23cc876db1619
834,417,1321.0,0,104,48,79,27,15.0,9.0,0,0,,http://ufcstats.com/fight-details/6996eb7755709945
833,417,3222.0,0,189,121,102,37,2.0,1.0,2,1,,http://ufcstats.com/fight-details/6996eb7755709945
832,416,3119.0,1,30,24,21,16,1.0,0.0,0,0,,http://ufcstats.com/fight-details/c9c5b2507c6be9e3
831,416,400.0,0,43,33,22,13,3.0,2.0,0,0,,http://ufcstats.com/fight-details/c9c5b2507c6be9e3
830,415,737.0,1,17,14,15,12,0.0,0.0,0,0,,http://ufcstats.com/fight-details/66eaf9f4a2cd67d8
829,415,2047.0,0,6,4,5,4,0.0,0.0,0,0,,http://ufcstats.com/fight-details/66eaf9f4a2cd67d8
828,414,359.0,0,56,34,41,20,0.0,0.0,0,0,,http://ufcstats.com/fight-details/1201d192092baacf
827,414,2669.0,0,19,14,6,1,1.0,0.0,2,0,,http://ufcstats.com/fight-details/1201d192092baacf
826,413,1676.0,0,3,3,3,3,0.0,0.0,1,0,,http://ufcstats.com/fight-details/dffef4343e822399
825,413,476.0,0,5,2,5,2,1.0,1.0,0,0,,http://ufcstats.com/fight-details/dffef4343e822399
824,412,2482.0,0,31,17,23,11,6.0,3.0,1,1,,http://ufcstats.com/fight-details/5261874c58322b46
823,412,257.0,0,95,87,13,7,0.0,0.0,4,1,,http://ufcstats.com/fight-details/5261874c58322b46
822,411,446.0,0,148,118,102,73,12.0,5.0,0,0,,http://ufcstats.com/fight-details/7014356795515aea
821,411,3851.0,0,104,60,67,23,1.0,0.0,0,0,,http://ufcstats.com/fight-details/7014356795515aea
820,410,750.0,0,108,67,40,14,7.0,6.0,0,0,,http://ufcstats.com/fight-details/41222c4fab03d6f8
819,410,1720.0,0,68,59,16,8,2.0,0.0,2,0,,http://ufcstats.com/fight-details/41222c4fab03d6f8
818,409,563.0,2,46,37,33,24,1.0,0.0,0,0,,http://ufcstats.com/fight-details/a40e421630b67e5c
